"trip_id","transport_type","origin_station","destination_station","actual_arrival_delay_min","weather_condition","temperature_C","humidity_percent","wind_speed_kmh","precipitation_mm","event_type","peak_hour","is_late"
"T01762","Tram","Station_41","Station_42",10,"Rain",16.1,50.66,18.27,7.46,"Parade",0,TRUE
"T01763","Tram","Station_44","Station_13",35,"Storm",16.22,59.44,46.89,11.13,"Festival",0,TRUE
"T01764","Bus","Station_26","Station_34",9,"Clear",30.29,50.39,18.12,1.83,"No Event",0,TRUE
"T01765","Metro","Station_47","Station_42",1,"Clear",31.55,54.17,21.55,1.98,"Sports",0,FALSE
"T01766","Train","Station_34","Station_21",14,"Snow",7.69,52.93,15.32,15,"Festival",0,TRUE
"T01767","Bus","Station_23","Station_22",7,"Storm",18.5,54.97,33.98,16.88,"No Event",0,TRUE
"T01768","Tram","Station_31","Station_4",0,"Cloudy",7.82,58.81,16.28,NA,"Sports",0,FALSE
"T01769","Bus","Station_50","Station_18",1,"Rain",21.03,50.8,15.24,8.12,"No Event",0,FALSE
"T01770","Tram","Station_20","Station_5",24,"Storm",12.56,57.9,49.8,17.05,"Concert",0,TRUE
"T01771","Tram","Station_12","Station_19",5,"Snow",-1.98,41.67,11.79,14.55,"Concert",0,TRUE
"T01772","Bus","Station_23","Station_2",12,"Rain",20.13,60.67,9.37,4.1,"Parade",0,TRUE
"T01773","Metro","Station_4","Station_12",-5,"Fog",26.06,53.55,15.41,NA,"No Event",0,FALSE
"T01774","Tram","Station_23","Station_17",13,"Snow",17.4,51.33,16.16,15.77,"Sports",0,TRUE
"T01775","Metro","Station_48","Station_10",10,"Storm",19.47,66.08,53.24,14.43,"No Event",0,TRUE
"T01776","Train","Station_48","Station_34",-1,"Cloudy",19.46,48.28,13.04,2.11,"No Event",0,FALSE
"T01777","Tram","Station_1","Station_6",2,"Fog",22.93,40.12,NA,NA,"Parade",0,FALSE
"T01778","Metro","Station_25","Station_8",11,"Snow",4.7,42.74,9.94,14.89,"Sports",0,TRUE
"T01779","Metro","Station_2","Station_11",10,"Storm",10.15,53.9,45.16,29.28,"No Event",0,TRUE
"T01780","Train","Station_30","Station_12",12,"Clear",20.49,49.26,8.86,1.7,"Concert",1,TRUE
"T01781","Metro","Station_3","Station_9",26,"Storm",7.72,58.71,49.29,23.1,"No Event",1,TRUE
"T01782","Metro","Station_21","Station_2",8,"Clear",22.63,58.77,18.47,2.21,"No Event",1,TRUE
"T01783","Train","Station_25","Station_8",14,"Clear",14.14,51.28,17.08,1.77,"Sports",1,TRUE
"T01784","Tram","Station_20","Station_11",0,"Snow",1.94,53.96,6.13,15.54,"No Event",0,FALSE
"T01785","Metro","Station_49","Station_36",12,"Storm",12.41,51.86,47.38,25.86,"No Event",0,TRUE
"T01786","Metro","Station_22","Station_10",22,"Storm",9.32,55.61,34.2,19.17,"Concert",0,TRUE
"T01787","Metro","Station_21","Station_21",-6,"Clear",28.12,53.79,17.12,2.28,"No Event",0,FALSE
"T01788","Bus","Station_33","Station_20",17,"Rain",37.29,52.19,13.91,3.92,"No Event",0,TRUE
"T01789","Train","Station_38","Station_48",2,"Fog",26.73,52.83,22.52,2.09,"No Event",0,FALSE
"T01790","Bus","Station_15","Station_8",2,"Cloudy",22.55,55.99,8.7,1.54,"Festival",0,FALSE
"T01791","Train","Station_46","Station_36",18,"Storm",5.67,50.51,52.6,21.27,"Festival",0,TRUE
"T01792","Tram","Station_15","Station_29",-4,"Fog",27.68,49.98,19.74,1.9,"No Event",0,FALSE
"T01793","Tram","Station_46","Station_42",-5,"Fog",24.59,58.06,12.83,2.03,"No Event",0,FALSE
"T01794","Metro","Station_25","Station_12",8,"Rain",14.17,57.44,23.13,11.32,"Concert",0,TRUE
"T01795","Train","Station_21","Station_14",1,"Fog",22.95,50.52,17.88,NA,"Sports",0,FALSE
"T01796","Tram","Station_24","Station_48",20,"Storm",10.78,63.69,43.61,15.08,"No Event",0,TRUE
"T01797","Train","Station_5","Station_50",4,"Snow",7.86,41.13,10.51,15.17,"No Event",0,FALSE
"T01798","Tram","Station_6","Station_21",18,"Snow",10.41,52.1,15.34,14.03,"Parade",0,TRUE
"T01799","Bus","Station_49","Station_22",-17,"Fog",23.28,46.53,16.11,2.1,"No Event",0,FALSE
"T01800","Tram","Station_43","Station_21",8,"Storm",20.37,49.49,48.49,24.07,"No Event",0,TRUE
"T01801","Bus","Station_48","Station_44",27,"Storm",22.64,49.46,47.25,NA,"Concert",0,TRUE
"T01802","Tram","Station_44","Station_50",5,"Clear",29.42,54.38,22.95,2.17,"No Event",0,TRUE
"T01803","Metro","Station_47","Station_30",-1,"Rain",15.32,41.63,16.23,8.22,"No Event",0,FALSE
"T01804","Bus","Station_23","Station_39",21,"Cloudy",21.46,55.09,14.77,2.04,"Festival",0,TRUE
"T01805","Tram","Station_4","Station_20",-2,"Clear",17.85,45.46,16.43,2.62,"No Event",0,FALSE
"T01806","Metro","Station_27","Station_24",-3,"Cloudy",14.25,47.25,14.11,1.61,"No Event",0,FALSE
"T01807","Bus","Station_18","Station_23",21,"Storm",10.12,50.07,37.86,15.92,"No Event",0,TRUE
"T01808","Metro","Station_21","Station_7",17,"Snow",4.85,47.85,26.17,14.68,"Festival",0,TRUE
"T01809","Train","Station_28","Station_9",-1,"Clear",27.4,53.68,13.17,1.95,"Sports",0,FALSE
"T01810","Train","Station_35","Station_1",4,"Fog",27.43,53.84,17.38,2.22,"No Event",0,FALSE
"T01811","Bus","Station_22","Station_26",7,"Fog",33.24,48.15,6.94,1.86,"Concert",0,TRUE
"T01812","Tram","Station_40","Station_38",-9,"Cloudy",23.18,47.66,14.34,1.88,"No Event",0,FALSE
"T01813","Bus","Station_23","Station_38",13,"Storm",15.97,50.24,49.43,NA,"No Event",0,TRUE
"T01814","Metro","Station_3","Station_44",17,"Snow",5.9,47.15,15.82,NA,"Concert",0,TRUE
"T01815","Tram","Station_40","Station_22",-3,"Cloudy",25.37,48.25,14.77,1.78,"No Event",0,FALSE
"T01816","Train","Station_50","Station_44",12,"Snow",10.26,48.97,16.54,13.85,"Parade",0,TRUE
"T01817","Tram","Station_10","Station_10",17,"Rain",NA,NA,13.77,12,"Concert",0,TRUE
"T01818","Train","Station_25","Station_6",5,"Snow",7.83,47.4,15.37,12.84,"No Event",0,TRUE
"T01819","Tram","Station_49","Station_17",7,"Fog",23.94,49.19,9.95,1.81,"Concert",0,TRUE
"T01820","Tram","Station_8","Station_50",-1,"Clear",25.81,54.7,16.96,2.51,"No Event",0,FALSE
"T01821","Tram","Station_11","Station_38",10,"Clear",20.79,55.38,7.89,2.16,"Concert",0,TRUE
"T01822","Metro","Station_5","Station_24",-5,"Clear",26.4,51.82,6.19,1.98,"No Event",0,FALSE
"T01823","Metro","Station_45","Station_10",9,"Snow",12.29,55.2,11.87,15.7,"No Event",0,TRUE
"T01824","Bus","Station_37","Station_8",2,"Fog",38.65,49.13,17.35,1.95,"Sports",0,FALSE
"T01825","Bus","Station_45","Station_21",22,"Snow",12.31,52.16,22.03,14.63,"Protest",0,TRUE
"T01826","Train","Station_38","Station_6",6,"Storm",17.27,48.14,35.03,10.68,"No Event",0,TRUE
"T01827","Metro","Station_29","Station_21",-1,"Fog",26.74,49.82,19.76,2.28,"No Event",0,FALSE
"T01828","Train","Station_5","Station_39",1,"Fog",21.19,48.03,21.92,1.74,"No Event",0,FALSE
"T01829","Bus","Station_9","Station_24",16,"Snow",18.41,43.67,25.91,15.85,"No Event",0,TRUE
"T01830","Train","Station_48","Station_33",2,"Snow",NA,49.57,25.44,15.04,"No Event",0,FALSE
"T01831","Bus","Station_2","Station_18",17,"Clear",22.93,45,17.53,1.92,"Sports",0,TRUE
"T01832","Metro","Station_1","Station_28",-2,"Fog",17.95,46.41,18.19,2.36,"No Event",0,FALSE
"T01833","Tram","Station_40","Station_32",2,"Clear",18.31,49.33,7.2,2.69,"Festival",0,FALSE
"T01834","Metro","Station_30","Station_12",11,"Storm",9.25,53.56,51.03,24.9,"No Event",0,TRUE
"T01835","Train","Station_11","Station_48",17,"Rain",19.24,52.17,13.92,8.17,"Festival",0,TRUE
"T01836","Train","Station_28","Station_42",4,"Clear",NA,47.86,20.45,2.24,"No Event",1,FALSE
"T01837","Metro","Station_44","Station_27",13,"Snow",-2.37,47.84,11.99,14.03,"Protest",1,TRUE
"T01838","Metro","Station_12","Station_10",-6,"Cloudy",19.92,50.59,12.85,2.07,"No Event",1,FALSE
"T01839","Bus","Station_39","Station_46",23,"Rain",17.03,52.08,19.34,NA,"Sports",1,TRUE
"T01840","Train","Station_26","Station_42",17,"Storm",7.51,48.65,50.52,18.8,"No Event",0,TRUE
"T01841","Train","Station_13","Station_32",6,"Snow",4.89,50.71,20.53,15.53,"No Event",0,TRUE
"T01842","Metro","Station_8","Station_42",-4,"Rain",17.4,55.74,16.54,5.27,"No Event",0,FALSE
"T01843","Tram","Station_28","Station_26",9,"Snow",3.19,56.61,13.46,14.92,"No Event",0,TRUE
"T01844","Train","Station_30","Station_25",6,"Clear",21.67,51.96,6.04,1.89,"Concert",0,TRUE
"T01845","Tram","Station_9","Station_11",15,"Snow",-1.11,41.02,11.21,14.74,"No Event",0,TRUE
"T01846","Metro","Station_39","Station_23",28,"Storm",12.85,56.96,37.66,16.09,"Concert",0,TRUE
"T01847","Metro","Station_31","Station_34",-2,"Cloudy",13.72,40.73,8.44,2.2,"No Event",0,FALSE
"T01848","Bus","Station_21","Station_40",6,"Clear",NA,61.61,5.73,2.23,"No Event",0,TRUE
"T01849","Train","Station_47","Station_23",-3,"Clear",29.12,51.32,18.22,1.79,"Protest",0,FALSE
"T01850","Tram","Station_34","Station_29",16,"Storm",8.99,58.86,46.36,13.85,"Sports",0,TRUE
"T01851","Bus","Station_31","Station_31",31,"Storm",13.76,47.48,54.12,24.25,"No Event",0,TRUE
"T01852","Train","Station_25","Station_7",13,"Rain",21.89,53.49,21.57,2.78,"Concert",0,TRUE
"T01853","Bus","Station_12","Station_40",-8,"Cloudy",17.93,63.13,9.51,NA,"Protest",0,FALSE
"T01854","Metro","Station_1","Station_33",17,"Snow",6.74,49.3,13.09,15.07,"Festival",0,TRUE
"T01855","Train","Station_22","Station_21",0,"Rain",23.98,48.85,14.97,9.07,"No Event",0,FALSE
"T01856","Bus","Station_40","Station_2",31,"Snow",-3.95,57.83,8.92,15.26,"Protest",0,TRUE
"T01857","Bus","Station_37","Station_18",16,"Snow",-1.18,48.37,20.18,13.06,"No Event",0,TRUE
"T01858","Tram","Station_47","Station_47",11,"Snow",10.53,49.88,17.79,15.26,"Sports",0,TRUE
"T01859","Bus","Station_1","Station_33",15,"Rain",16.18,55.88,18.16,6.57,"No Event",0,TRUE
"T01860","Train","Station_1","Station_37",10,"Clear",25.43,56.63,13,1.46,"Concert",0,TRUE
"T01861","Train","Station_42","Station_34",11,"Storm",3.85,51.47,34.85,26.36,"Concert",0,TRUE
"T01862","Tram","Station_42","Station_20",-13,"Clear",25.28,47.9,10.31,2.37,"No Event",0,FALSE
"T01863","Train","Station_21","Station_35",-3,"Cloudy",16.04,51.27,7.71,2.58,"No Event",0,FALSE
"T01864","Metro","Station_15","Station_50",3,"Rain",22.52,48.89,15.15,6.99,"Sports",0,FALSE
"T01865","Train","Station_17","Station_18",-7,"Cloudy",28.84,52.01,NA,2.25,"No Event",0,FALSE
"T01866","Train","Station_22","Station_46",16,"Storm",18.32,48.71,36.69,18.94,"No Event",0,TRUE
"T01867","Bus","Station_38","Station_24",10,"Storm",17.59,50.57,40.21,19.74,"No Event",0,TRUE
"T01868","Bus","Station_35","Station_8",5,"Fog",NA,50.51,22.84,1.54,"Concert",0,TRUE
"T01869","Train","Station_45","Station_30",-2,"Cloudy",18.51,53.41,16.53,1.98,"Protest",0,FALSE
"T01870","Tram","Station_16","Station_44",11,"Clear",21.7,62.41,6.92,1.87,"Sports",0,TRUE
"T01871","Bus","Station_8","Station_10",6,"Cloudy",28.56,48.95,17.63,2.3,"No Event",0,TRUE
"T01872","Tram","Station_47","Station_23",8,"Rain",15.12,51.88,21.82,3.92,"No Event",0,TRUE
"T01873","Train","Station_17","Station_49",5,"Storm",7.9,54.5,35.18,18.14,"No Event",0,TRUE
"T01874","Train","Station_17","Station_11",21,"Storm",10.91,59.72,56.27,19.29,"Parade",0,TRUE
"T01875","Metro","Station_26","Station_2",-1,"Cloudy",27.38,41,16.74,1.58,"No Event",0,FALSE
"T01876","Bus","Station_13","Station_26",25,"Cloudy",27.34,62.62,5.18,1.87,"No Event",1,TRUE
"T01877","Train","Station_17","Station_36",16,"Snow",3.07,47.35,19.57,15.83,"Concert",1,TRUE
"T01878","Metro","Station_38","Station_33",20,"Cloudy",23.37,52.71,26.87,2.28,"Festival",1,TRUE
"T01879","Bus","Station_17","Station_47",28,"Snow",-0.16,56.34,8.24,15.39,"No Event",1,TRUE
"T01880","Train","Station_48","Station_13",12,"Rain",18.92,54.71,14.81,6.89,"No Event",0,TRUE
"T01881","Train","Station_14","Station_40",-6,"Rain",20.75,48.41,13.69,4.38,"No Event",0,FALSE
"T01882","Bus","Station_45","Station_25",-10,"Clear",22.99,58.14,18.27,1.73,"Concert",0,FALSE
"T01883","Bus","Station_6","Station_4",-3,"Cloudy",19.1,56.96,6.42,1.87,"No Event",0,FALSE
"T01884","Bus","Station_35","Station_42",15,"Clear",12.96,51.85,18.14,1.72,"Concert",0,TRUE
"T01885","Train","Station_46","Station_19",-1,"Fog",19.39,46.07,24.05,2.15,"No Event",0,FALSE
"T01886","Train","Station_14","Station_18",-2,"Rain",20.43,55.44,21.79,4.57,"Protest",0,FALSE
"T01887","Metro","Station_47","Station_37",9,"Storm",4.28,55,35.81,30.07,"No Event",0,TRUE
"T01888","Tram","Station_8","Station_30",8,"Snow",15.15,45.85,6.74,17.52,"No Event",0,TRUE
"T01889","Bus","Station_15","Station_19",-4,"Fog",30.2,50.73,5.12,1.89,"Sports",0,FALSE
"T01890","Train","Station_27","Station_23",20,"Storm",-3.18,42.63,62.38,15.07,"Sports",0,TRUE
"T01891","Train","Station_13","Station_16",0,"Fog",21.75,59.73,14.19,2.01,"Sports",0,FALSE
"T01892","Bus","Station_49","Station_1",-1,"Clear",13.53,54.48,NA,2.1,"Sports",0,FALSE
"T01893","Tram","Station_31","Station_12",3,"Clear",27.15,56.57,10.17,1.54,"No Event",0,FALSE
"T01894","Bus","Station_35","Station_24",24,"Snow",3.15,51.62,16.66,15.76,"No Event",0,TRUE
"T01895","Tram","Station_6","Station_34",3,"Rain",21.18,56.8,16.86,14.3,"No Event",0,FALSE
"T01896","Train","Station_5","Station_8",16,"Snow",-3.41,45.17,11.53,15.04,"Festival",0,TRUE
"T01897","Tram","Station_22","Station_18",12,"Storm",18.34,51.46,40.23,26.32,"No Event",0,TRUE
"T01898","Metro","Station_49","Station_48",-2,"Fog",16.26,53.33,15.53,2.07,"No Event",0,FALSE
"T01899","Train","Station_23","Station_5",3,"Snow",12.13,NA,17.41,14.99,"No Event",0,FALSE
"T01900","Metro","Station_25","Station_26",6,"Cloudy",24.47,56.47,18.79,1.72,"Festival",0,TRUE
"T01901","Bus","Station_34","Station_30",-5,"Cloudy",23.04,53.67,7.62,2.08,"Protest",0,FALSE
"T01902","Bus","Station_26","Station_13",37,"Rain",24.23,58.93,14.41,11.09,"Festival",0,TRUE
"T01903","Bus","Station_47","Station_19",11,"Snow",-1.87,47.42,20.11,15.81,"No Event",0,TRUE
"T01904","Tram","Station_5","Station_29",23,"Storm",8.01,50.53,30.21,12.7,"Concert",0,TRUE
"T01905","Train","Station_26","Station_3",-3,"Cloudy",18.65,55.76,15.54,2.23,"No Event",0,FALSE
"T01906","Bus","Station_20","Station_26",11,"Rain",9.67,52.35,15.63,13.38,"No Event",0,TRUE
"T01907","Bus","Station_6","Station_40",1,"Snow",-6.66,54.51,16.16,15.32,"No Event",0,FALSE
"T01908","Train","Station_6","Station_12",0,"Rain",24.36,45.66,16.72,11.55,"No Event",0,FALSE
"T01909","Bus","Station_50","Station_2",31,"Storm",12.59,53.57,NA,25.87,"Concert",0,TRUE
"T01910","Metro","Station_18","Station_11",1,"Cloudy",NA,59.06,11.31,2.2,"Festival",0,FALSE
"T01911","Train","Station_4","Station_44",-9,"Cloudy",16.32,54.17,11.49,1.76,"No Event",0,FALSE
"T01912","Train","Station_17","Station_28",3,"Cloudy",23.27,48.41,21.19,2.13,"Festival",0,FALSE
"T01913","Train","Station_14","Station_18",-5,"Clear",26.94,43.69,16.61,2.42,"No Event",0,FALSE
"T01914","Metro","Station_14","Station_13",18,"Cloudy",25.69,47,10.55,1.87,"No Event",0,TRUE
"T01915","Train","Station_13","Station_37",2,"Fog",19.93,55.58,13.66,NA,"No Event",0,FALSE
"T01916","Metro","Station_7","Station_22",0,"Clear",27.74,47.29,12.8,2.55,"No Event",0,FALSE
"T01917","Train","Station_44","Station_12",1,"Snow",8.11,55.14,20.54,14.94,"No Event",0,FALSE
"T01918","Tram","Station_15","Station_2",6,"Clear",22.51,55.76,12.87,1.72,"Concert",0,TRUE
"T01919","Bus","Station_19","Station_37",14,"Clear",23.44,47.14,17.19,2.41,"Sports",0,TRUE
"T01920","Tram","Station_43","Station_7",-5,"Clear",18.83,54.9,14.24,1.91,"Protest",0,FALSE
"T01921","Bus","Station_47","Station_26",15,"Rain",21.85,46.12,12.87,7.47,"No Event",0,TRUE
"T01922","Metro","Station_44","Station_26",4,"Fog",30.12,45.65,19.71,2.1,"Sports",0,FALSE
"T01923","Tram","Station_35","Station_24",25,"Storm",NA,53.46,35.87,32.01,"Concert",0,TRUE
"T01924","Train","Station_17","Station_12",1,"Cloudy",17.38,47.23,12.26,2.12,"Parade",0,FALSE
"T01925","Bus","Station_35","Station_16",-3,"Clear",27.03,53.73,NA,2.22,"No Event",0,FALSE
"T01926","Bus","Station_19","Station_23",15,"Storm",8.52,41.74,45.69,19.87,"Parade",0,TRUE
"T01927","Tram","Station_20","Station_40",15,"Rain",30.27,52.76,13.63,0.89,"Sports",0,TRUE
"T01928","Metro","Station_36","Station_9",20,"Storm",6.26,53.64,57.93,18.6,"Sports",0,TRUE
"T01929","Tram","Station_35","Station_32",-2,"Clear",35.55,45.55,19.26,2.64,"No Event",0,FALSE
"T01930","Metro","Station_32","Station_15",6,"Snow",14.36,43,9.17,18.16,"No Event",0,TRUE
"T01931","Metro","Station_48","Station_37",-4,"Fog",21.73,63.05,11.53,2.31,"No Event",0,FALSE
"T01932","Bus","Station_44","Station_13",46,"Storm",4.32,NA,50.45,10.69,"No Event",1,TRUE
"T01933","Tram","Station_40","Station_5",3,"Clear",32.13,55.32,13.09,1.54,"No Event",1,FALSE
"T01934","Tram","Station_24","Station_11",15,"Clear",26.62,52.71,13.89,2.48,"Parade",1,TRUE
"T01935","Metro","Station_17","Station_10",2,"Cloudy",NA,57.81,13.81,2.46,"No Event",1,FALSE
"T01936","Tram","Station_7","Station_13",17,"Snow",-7.96,44.34,2.68,15.32,"No Event",0,TRUE
"T01937","Train","Station_43","Station_41",-4,"Cloudy",12.76,56.9,21.55,1.91,"No Event",0,FALSE
"T01938","Train","Station_50","Station_46",3,"Snow",9.09,NA,11.48,15.46,"No Event",0,FALSE
"T01939","Tram","Station_1","Station_50",-2,"Fog",21.4,48.86,14.11,2.54,"No Event",0,FALSE
"T01940","Tram","Station_35","Station_15",-6,"Cloudy",27.01,54.65,18.12,1.98,"No Event",0,FALSE
"T01941","Metro","Station_32","Station_42",-9,"Fog",23.74,58.63,15.18,1.9,"No Event",0,FALSE
"T01942","Train","Station_36","Station_7",6,"Rain",18.63,57.95,16.56,NA,"Sports",0,TRUE
"T01943","Train","Station_13","Station_40",2,"Rain",27.42,42.01,17.65,1.93,"No Event",0,FALSE
"T01944","Bus","Station_6","Station_28",23,"Snow",7.78,56.82,16.3,14.1,"Festival",0,TRUE
"T01945","Metro","Station_14","Station_32",17,"Snow",11.32,56.19,19.36,14.06,"Parade",0,TRUE
"T01946","Bus","Station_37","Station_35",14,"Cloudy",22.63,58.8,16.27,1.68,"No Event",0,TRUE
"T01947","Train","Station_48","Station_15",-3,"Rain",16.01,52.99,16.53,NA,"Protest",0,FALSE
"T01948","Metro","Station_15","Station_48",9,"Storm",16.76,45.45,42.51,34.14,"No Event",0,TRUE
"T01949","Tram","Station_47","Station_36",15,"Storm",15.47,50.78,43.23,12.85,"No Event",0,TRUE
"T01950","Metro","Station_4","Station_21",13,"Storm",10.73,50.2,48.06,15.98,"No Event",0,TRUE
"T01951","Tram","Station_40","Station_6",-6,"Rain",24.77,48.75,6.01,8.84,"No Event",0,FALSE
"T01952","Tram","Station_16","Station_1",19,"Storm",17.88,53.05,49.08,22.03,"Parade",0,TRUE
"T01953","Metro","Station_28","Station_4",-8,"Fog",34.7,54.92,15.41,1.96,"No Event",0,FALSE
"T01954","Tram","Station_16","Station_11",-2,"Clear",19.88,52.54,18.9,1.37,"No Event",0,FALSE
"T01955","Bus","Station_4","Station_44",8,"Snow",7.73,53.12,17.84,16.17,"No Event",0,TRUE
"T01956","Train","Station_45","Station_26",-2,"Cloudy",20.32,58.79,5.07,2.47,"No Event",0,FALSE
"T01957","Tram","Station_26","Station_37",0,"Fog",24.07,43.49,25.2,1.63,"Festival",0,FALSE
"T01958","Bus","Station_28","Station_23",12,"Storm",17.63,49.66,NA,16.71,"No Event",0,TRUE
"T01959","Tram","Station_32","Station_29",-3,"Clear",24.2,55.27,9.95,1.71,"No Event",0,FALSE
"T01960","Train","Station_45","Station_21",-1,"Cloudy",17.35,NA,13.2,1.78,"No Event",0,FALSE
"T01961","Bus","Station_2","Station_48",-10,"Fog",21.82,57.7,26.08,2.1,"No Event",0,FALSE
"T01962","Train","Station_31","Station_45",-9,"Cloudy",18.28,55.2,8.39,2.23,"No Event",0,FALSE
"T01963","Train","Station_3","Station_45",8,"Snow",2.82,55.85,21.29,13.99,"No Event",0,TRUE
"T01964","Bus","Station_8","Station_49",18,"Rain",16.2,48.31,9.04,7.72,"No Event",0,TRUE
"T01965","Bus","Station_24","Station_27",19,"Storm",5.09,60.23,40.2,21.73,"Protest",0,TRUE
"T01966","Bus","Station_15","Station_39",8,"Fog",15.77,53.09,12.96,2.16,"No Event",0,TRUE
"T01967","Metro","Station_43","Station_40",0,"Fog",24.85,52.52,10.06,1.96,"Protest",0,FALSE
"T01968","Bus","Station_31","Station_13",29,"Clear",20.49,63.58,13.89,1.9,"Parade",0,TRUE
"T01969","Bus","Station_9","Station_23",23,"Clear",20.95,59.82,18.06,1.8,"Festival",0,TRUE
"T01970","Bus","Station_39","Station_16",-12,"Clear",27.88,43.13,10.34,3.02,"No Event",0,FALSE
"T01971","Bus","Station_45","Station_30",8,"Cloudy",25.79,53.2,21.86,1.96,"Festival",0,TRUE
"T01972","Tram","Station_2","Station_4",35,"Storm",8.98,56.29,32.97,21.57,"Sports",1,TRUE
"T01973","Metro","Station_8","Station_40",5,"Cloudy",24.05,51.3,11.11,2.03,"Sports",1,TRUE
"T01974","Train","Station_7","Station_16",17,"Storm",13.88,57.35,37.05,29.81,"No Event",1,TRUE
"T01975","Bus","Station_44","Station_31",3,"Fog",21.26,50.97,16.48,1.83,"No Event",1,FALSE
"T01976","Tram","Station_39","Station_42",5,"Cloudy",25.84,52.77,15.04,2.07,"Parade",0,TRUE
"T01977","Tram","Station_42","Station_25",-4,"Cloudy",19.05,55.98,23.33,1.62,"No Event",0,FALSE
"T01978","Tram","Station_16","Station_44",5,"Cloudy",26.26,50.79,13.3,2.08,"No Event",0,TRUE
"T01979","Train","Station_35","Station_12",5,"Rain",12.25,55.07,10.54,1.82,"No Event",0,TRUE
"T01980","Bus","Station_30","Station_26",13,"Snow",9.03,44.49,12.54,15.97,"Festival",0,TRUE
"T01981","Metro","Station_10","Station_37",14,"Storm",9.4,50.84,49.75,29.02,"No Event",0,TRUE
"T01982","Metro","Station_38","Station_48",29,"Storm",22.32,58.21,48.64,32.72,"Festival",0,TRUE
"T01983","Tram","Station_18","Station_33",-4,"Cloudy",21.11,47.68,22.47,2.2,"No Event",0,FALSE
"T01984","Train","Station_50","Station_28",-1,"Rain",19.29,52.53,12.67,-4.26,"No Event",0,FALSE
"T01985","Train","Station_5","Station_9",-3,"Cloudy",25.5,54.03,9.37,1.98,"No Event",0,FALSE
"T01986","Train","Station_29","Station_12",21,"Storm",4.44,49.87,50.35,32.31,"Concert",0,TRUE
"T01987","Metro","Station_39","Station_5",6,"Snow",-5.3,41.6,17.38,14.01,"No Event",0,TRUE
"T01988","Tram","Station_34","Station_28",5,"Snow",-3.55,46.5,23.07,16.4,"No Event",0,TRUE
"T01989","Bus","Station_43","Station_35",-6,"Fog",23.04,44.15,20.43,2.24,"No Event",0,FALSE
"T01990","Metro","Station_45","Station_5",7,"Rain",21.32,48.69,7.67,5.75,"No Event",0,TRUE
"T01991","Tram","Station_23","Station_34",14,"Snow",0.0799999999999983,49.18,12.24,14.66,"Concert",0,TRUE
"T01992","Tram","Station_5","Station_46",-1,"Rain",18.29,49.39,19.23,9.27,"No Event",0,FALSE
"T01993","Bus","Station_30","Station_34",4,"Cloudy",19.25,58.42,23.2,2.12,"No Event",0,FALSE
